checkpoint_seconds,epoch,epoch_seconds,gradient_norm,learning_rate,logging_seconds,mps_driver_mib,mps_live_mib,optimizer_updates,process_rss_mib,seed,stage,timing_boundary,timing_receipt,train_accuracy,train_examples,train_examples_per_second,train_loss,train_seconds,validation_accuracy,validation_examples,validation_loss,validation_seconds,variant,cumulative_active_seconds
0.04067029099678621,21,27.518939875008073,4.1841795913816435,0.0005049999999999999,0.0013463340001180768,3439.46875,42.865234375,127,727.796875,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9677777777777777,16200,633.2659118129017,0.09929838957609954,25.58167066599708,0.8751851851851852,5400,0.3938200774016204,1.8951128750049975,shallow_wide,572.6553060410224
0.037849625005037524,22,27.197713041998213,3.5465270515501968,0.0004661627476147167,0.0012338329979684204,3439.46875,42.865234375,127,728.0625,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9694444444444444,16200,641.302753497466,0.09104449990354939,25.26107975000923,0.8931481481481481,5400,0.34633768717447916,1.8974586660042405,shallow_wide,599.8530190830206
0.03994520800188184,23,27.127385749990935,2.9870970718503935,0.00042756493980508576,0.0014038750086911023,3439.46875,42.865234375,127,728.25,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9718518518518519,16200,643.1165948747515,0.07865801022376544,25.189833583994186,0.8811111111111111,5400,0.401978759765625,1.8960631660011131,shallow_wide,626.9804048330116
0.042179374999250285,24,27.127265958988573,3.226828267255167,0.0003894445448913268,0.0013967919949209318,3439.46875,42.865234375,127,728.4375,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9745061728395061,16200,643.3602052215505,0.0761937572337963,25.18029537500115,0.8729629629629629,5400,0.46103737160011576,1.903300833000685,shallow_wide,654.1076707920001
0.03599245900113601,25,27.108751708990894,2.5914196104515255,0.000352036587784401,0.0013115409965394065,3439.46875,42.865234375,127,728.546875,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9772839506172839,16200,643.4419569107376,0.0693644130377122,25.17709612500039,0.8485185185185186,5400,0.4995380316840278,1.8942541670112405,shallow_wide,681.216422500991
0.04318104100821074,26,27.39869162499963,2.5849623792753444,0.0003155717009792805,0.0014755000011064112,3439.46875,42.865234375,127,728.765625,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9782716049382716,16200,636.8430625280641,0.06464833200713735,25.43797829200048,0.8812962962962962,5400,0.4387811505353009,1.9158909999969183,shallow_wide,708.6151141259907
0.047754041996086016,27,27.116038207997917,2.9578595499354083,0.00028027470262892423,0.001348042002064176,3439.46875,42.865234375,127,728.921875,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9792592592592593,16200,643.5916460882601,0.06292405870225694,25.17124033300206,0.899074074074074,5400,0.357174230504919,1.895560499993735,shallow_wide,735.7311523339886
0.038514041996677406,28,27.128269707987783,2.692185529573696,0.0002463632104656052,0.0013182080001570284,3439.46875,42.865234375,127,729.078125,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9817283950617284,16200,643.3663948037051,0.05575388213734568,25.180053125004633,0.8770370370370371,5400,0.40970847800925925,1.9083003749983618,shallow_wide,762.8594220419764
0.03942666699003894,29,27.10751283301215,2.4813064214751477,0.00021404630011522574,0.0013260830019135028,3439.46875,42.865234375,127,729.234375,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9837037037037037,16200,643.8575461008099,0.04957704143759645,25.160845124992193,0.8957407407407407,5400,0.393105152271412,1.9057927499961806,shallow_wide,789.9669348749885
0.045463000002200715,30,27.136046625004383,2.3837484524944634,0.00018352321607655907,0.0012972499971510842,3439.46875,42.865234375,127,729.375,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9843827160493828,16200,643.080374045734,0.04796884419005594,25.191252375007025,0.9105555555555556,5400,0.3190360514322917,1.8979440409893868,shallow_wide,817.1029814999929
0.03860066599736456,31,27.10286699999415,2.2694231168491634,0.00015498214331265893,0.001285916005144827,3439.46875,42.865234375,127,729.53125,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9850617283950617,16200,643.7258278714901,0.0462290483639564,25.165993500006152,0.9068518518518518,5400,0.3407112404152199,1.8968891669937875,shallow_wide,844.205848499987
0.038411458997870795,32,27.06931908399565,2.047386109359621,0.0001285990470279847,0.0011956249945797026,3439.46875,42.865234375,127,729.625,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9872222222222222,16200,644.4792453291026,0.041685738269193674,25.136573625000892,0.9064814814814814,5400,0.3207870144314236,1.8930548339994857,shallow_wide,871.2751675839827
0.04099899998982437,33,27.129845874995226,2.1277163047490157,0.00010453658778440102,0.0015607079985784367,3439.46875,42.865234375,127,729.78125,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9874074074074074,16200,643.7900433738415,0.038765239951051314,25.163483292009914,0.9083333333333333,5400,0.32761576334635417,1.923718917008955,shallow_wide,898.4050134589779
0.04595020899432711,34,27.178668499997002,1.8685526209553396,8.294311864472433e-05,0.0013235410006018355,3439.46875,42.865234375,127,729.8125,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9879012345679012,16200,643.0162436518842,0.03718387933424962,25.193764791998547,0.9111111111111111,5400,0.30782533998842593,1.9374932500068098,shallow_wide,925.5836819589749
0.0364390829927288,35,27.312952542008134,1.9179743969534326,6.395177052675792e-05,0.001319499991950579,3439.46875,42.865234375,127,729.9375,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.989567901234568,16200,638.520243254409,0.03347273461612654,25.371161167000537,0.9081481481481481,5400,0.3345681423611111,1.9039210829942022,shallow_wide,952.896634500983
0.039752083001076244,36,27.15589666600863,1.6918014165923352,4.7679631406913044e-05,0.0013303750019986182,3439.46875,42.865234375,127,730.09375,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9911111111111112,16200,643.3982590735905,0.030788176736713926,25.178806084004464,0.9103703703703704,5400,0.311210033275463,1.93592908399296,shallow_wide,980.0525311669917
